formula,property
V-Zr-S-C,0.1022029
V-Zr-S-N,0.17275737
V-Zr-Sb-C,0.11932897
V-Zr-Sb-N,0.2045649
V-Zr-Si-C,0.019639798
V-Zr-Si-N,0.092671596
V-Zr-Sn-C,0.010019446
V-Zr-Sn-N,0.12852931
V-Zr-Tl-C,0.11423817
V-Zr-Tl-N,0.2050983
V-Zr-Zn-C,-0.02582885
V-Zr-Zn-N,0.0033445193
W-Cr-Al-C,0.11754132
W-Cr-Al-N,0.5900714
W-Cr-As-C,0.22646876
W-Cr-As-N,0.32069483
W-Cr-Au-C,0.18294351
W-Cr-Au-N,0.29585782
W-Cr-Bi-C,0.49266136
W-Cr-Bi-N,0.58747953
W-Cr-Cd-C,0.23961323
W-Cr-Cd-N,0.37622446
W-Cr-Co-C,0.24485868
W-Cr-Co-N,0.23534293
W-Cr-Cu-C,0.26329502
W-Cr-Cu-N,0.36835793
W-Cr-Fe-C,0.2776904
W-Cr-Fe-N,0.21218926
W-Cr-Ga-C,0.1182788
W-Cr-Ga-N,0.2836554
W-Cr-Ge-C,0.1661463
W-Cr-Ge-N,0.324137
W-Cr-In-C,0.2417578
W-Cr-In-N,0.36203873
W-Cr-Ni-C,0.2160923
W-Cr-Ni-N,0.23327349
W-Cr-P-C,0.23876531
W-Cr-P-N,0.33270216
W-Cr-Pb-C,0.4740736
W-Cr-Pb-N,0.59302497
W-Cr-S-C,0.3599851
W-Cr-S-N,0.48830295
W-Cr-Sb-C,0.34369785
W-Cr-Sb-N,0.48539707
W-Cr-Si-C,0.21283408
W-Cr-Si-N,0.4810982
W-Cr-Sn-C,0.23087911
W-Cr-Sn-N,0.39007717
W-Cr-Tl-C,0.44285387
W-Cr-Tl-N,0.5322465
W-Cr-Zn-C,0.14692245
W-Cr-Zn-N,0.23527078
W-Hf-Al-C,0.06162485
W-Hf-Al-N,0.47261775
W-Hf-As-C,0.12901571
W-Hf-As-N,0.3800607
W-Hf-Au-C,0.13044457
W-Hf-Au-N,0.31220147
W-Hf-Bi-C,0.4312507
W-Hf-Bi-N,0.6962751
W-Hf-Cd-C,0.19853054
W-Hf-Cd-N,0.449805
W-Hf-Co-C,0.15969288
W-Hf-Co-N,0.30585763
W-Hf-Cu-C,0.18055135
W-Hf-Cu-N,0.32521257
W-Hf-Fe-C,0.15743594
W-Hf-Fe-N,0.31572208
W-Hf-Ga-C,0.0591056
W-Hf-Ga-N,0.30327633
W-Hf-Ge-C,0.11925063
W-Hf-Ge-N,0.35120812
W-Hf-In-C,0.17496537
W-Hf-In-N,0.41170022
W-Hf-Ni-C,0.1537426
W-Hf-Ni-N,0.3107388
W-Hf-P-C,0.17755236
W-Hf-P-N,0.37223363
W-Hf-Pb-C,0.4167234
W-Hf-Pb-N,0.6752273
W-Hf-S-C,0.34637117
W-Hf-S-N,0.57375574
W-Hf-Sb-C,0.2852036
W-Hf-Sb-N,0.5462761
W-Hf-Si-C,0.15371495
W-Hf-Si-N,0.47413898
W-Hf-Sn-C,0.1971264
W-Hf-Sn-N,0.47024065
W-Hf-Tl-C,0.34947464
W-Hf-Tl-N,0.62675506
W-Hf-Zn-C,0.11333291
W-Hf-Zn-N,0.30553523
W-Lu-Al-C,0.023150355
W-Lu-Al-N,0.41830236
W-Lu-As-C,0.22660147
W-Lu-As-N,0.32984322
W-Lu-Au-C,0.13601078
W-Lu-Au-N,0.25474426
W-Lu-Bi-C,0.34544283
W-Lu-Bi-N,0.58222085
W-Lu-Cd-C,0.07769877
W-Lu-Cd-N,0.3892073
W-Lu-Co-C,0.052424822
W-Lu-Co-N,0.33142456
W-Lu-Cu-C,0.12027671
W-Lu-Cu-N,0.333882
W-Lu-Fe-C,0.09577267
W-Lu-Fe-N,0.36090848
W-Lu-Ga-C,-0.0010864061
W-Lu-Ga-N,0.27935314
W-Lu-Ge-C,0.10202637
W-Lu-Ge-N,0.3546891
W-Lu-In-C,0.07562541
W-Lu-In-N,0.39718086
W-Lu-Ni-C,0.058471255
W-Lu-Ni-N,0.3044463
W-Lu-P-C,0.2759021
W-Lu-P-N,0.3510073
W-Lu-Pb-C,0.32701898
W-Lu-Pb-N,0.62863445
W-Lu-S-C,0.45413965
W-Lu-S-N,0.4861792
W-Lu-Sb-C,0.28072315
W-Lu-Sb-N,0.506853
W-Lu-Si-C,0.06417001
W-Lu-Si-N,0.4888435
W-Lu-Sn-C,0.13974969
W-Lu-Sn-N,0.43458578
W-Lu-Tl-C,0.27423564
W-Lu-Tl-N,0.54542637
W-Lu-Zn-C,0.012561676
W-Lu-Zn-N,0.24549763
W-Mn-Al-C,0.14042795
W-Mn-Al-N,0.59177035
W-Mn-As-C,0.25698137
W-Mn-As-N,0.3344866
W-Mn-Au-C,0.21196182
W-Mn-Au-N,0.2867421
W-Mn-Bi-C,0.4707366
W-Mn-Bi-N,0.54863006
W-Mn-Cd-C,0.23988204
W-Mn-Cd-N,0.3936849
W-Mn-Co-C,0.2688078
W-Mn-Co-N,0.23238112
W-Mn-Cu-C,0.2702793
W-Mn-Cu-N,0.30350265
W-Mn-Fe-C,0.286603
W-Mn-Fe-N,0.24192739
W-Mn-Ga-C,0.13720609
W-Mn-Ga-N,0.27707198
W-Mn-Ge-C,0.20430037
W-Mn-Ge-N,0.30358058
W-Mn-In-C,0.24337377
W-Mn-In-N,0.3742191
W-Mn-Ni-C,0.235295
W-Mn-Ni-N,0.23895031
W-Mn-P-C,0.256471
W-Mn-P-N,0.36118558
W-Mn-Pb-C,0.46510404
W-Mn-Pb-N,0.55605036
W-Mn-S-C,0.3498783
W-Mn-S-N,0.43878835
W-Mn-Sb-C,0.3527849
W-Mn-Sb-N,0.4936983
W-Mn-Si-C,0.23264857
W-Mn-Si-N,0.52161884
W-Mn-Sn-C,0.23806678
W-Mn-Sn-N,0.36200187
W-Mn-Tl-C,0.40337366
W-Mn-Tl-N,0.54256034
W-Mn-Zn-C,0.1530099
W-Mn-Zn-N,0.24641584
W-Mo-Al-C,0.15023716
W-Mo-Al-N,0.5688416
W-Mo-As-C,0.25099012
W-Mo-As-N,0.38099742
W-Mo-Au-C,0.20009011
W-Mo-Au-N,0.3426706
W-Mo-Bi-C,0.48055413
W-Mo-Bi-N,0.6153206
W-Mo-Cd-C,0.2577314
W-Mo-Cd-N,0.3413039
W-Mo-Co-C,0.24163662
W-Mo-Co-N,0.19659226
W-Mo-Cu-C,0.25293785
W-Mo-Cu-N,0.2919666
W-Mo-Fe-C,0.29277185
W-Mo-Fe-N,0.16306229
W-Mo-Ga-C,0.13910021
W-Mo-Ga-N,0.21569018
W-Mo-Ge-C,0.20561652
W-Mo-Ge-N,0.40004084
W-Mo-In-C,0.24713549
W-Mo-In-N,0.41449156
W-Mo-Ni-C,0.23680769
W-Mo-Ni-N,0.24122207
W-Mo-P-C,0.3015355
W-Mo-P-N,0.39237
W-Mo-Pb-C,0.47735932
W-Mo-Pb-N,0.60771143
W-Mo-S-C,0.40879437
W-Mo-S-N,0.48712578
W-Mo-Sb-C,0.3399168
W-Mo-Sb-N,0.48426142
W-Mo-Si-C,0.27110142
W-Mo-Si-N,0.47791803
W-Mo-Sn-C,0.25016612
W-Mo-Sn-N,0.43960312
W-Mo-Tl-C,0.4418215
W-Mo-Tl-N,0.5539969
W-Mo-Zn-C,0.19204487
W-Mo-Zn-N,0.2814233
W-Nb-Al-C,0.088317476
W-Nb-Al-N,0.50236136
W-Nb-As-C,0.1809056
W-Nb-As-N,0.37432918
W-Nb-Au-C,0.13263132
W-Nb-Au-N,0.40046993
W-Nb-Bi-C,0.45166215
W-Nb-Bi-N,0.5907825
W-Nb-Cd-C,0.23141168
W-Nb-Cd-N,0.47983134
W-Nb-Co-C,0.18799609
W-Nb-Co-N,0.27307
W-Nb-Cu-C,0.21303597
W-Nb-Cu-N,0.34029996
W-Nb-Fe-C,0.2067805
W-Nb-Fe-N,0.24878259
W-Nb-Ga-C,0.09698438
W-Nb-Ga-N,0.27886143
W-Nb-Ge-C,0.14397016
W-Nb-Ge-N,0.40187097
W-Nb-In-C,0.20420358
W-Nb-In-N,0.44651377
W-Nb-Ni-C,0.1888101
W-Nb-Ni-N,0.28733143
W-Nb-P-C,0.21580926
W-Nb-P-N,0.383425
W-Nb-Pb-C,0.42792404
W-Nb-Pb-N,0.66944456
W-Nb-S-C,0.34356272
W-Nb-S-N,0.51492715
W-Nb-Sb-C,0.29834887
W-Nb-Sb-N,0.5323719
W-Nb-Si-C,0.17246744
W-Nb-Si-N,0.47253376
W-Nb-Sn-C,0.2120676
W-Nb-Sn-N,0.47813123
W-Nb-Tl-C,0.366283
W-Nb-Tl-N,0.62539077
W-Nb-Zn-C,0.12908393
W-Nb-Zn-N,0.30038124
W-Sc-Al-C,-0.0026407603
W-Sc-Al-N,0.42625815
W-Sc-As-C,0.2250053
W-Sc-As-N,0.28902528
W-Sc-Au-C,0.13753955
W-Sc-Au-N,0.3067229
W-Sc-Bi-C,0.31408024
W-Sc-Bi-N,0.5798632
W-Sc-Cd-C,0.0963801
W-Sc-Cd-N,0.41192585
W-Sc-Co-C,0.086853996
W-Sc-Co-N,0.35508776
W-Sc-Cu-C,0.12085951
W-Sc-Cu-N,0.35866216
W-Sc-Fe-C,0.090653084
W-Sc-Fe-N,0.33711722
W-Sc-Ga-C,-0.0013886112
W-Sc-Ga-N,0.29266182
W-Sc-Ge-C,0.08148354
W-Sc-Ge-N,0.34851906
W-Sc-In-C,0.076757096
W-Sc-In-N,0.39121017
W-Sc-Ni-C,0.0908438
W-Sc-Ni-N,0.32440445
W-Sc-P-C,0.1935633
W-Sc-P-N,0.3389932
W-Sc-Pb-C,0.30243048
W-Sc-Pb-N,0.6027888
W-Sc-S-C,0.35055965
W-Sc-S-N,0.4022682
W-Sc-Sb-C,0.26873225
W-Sc-Sb-N,0.47636712
W-Sc-Si-C,0.077235654
W-Sc-Si-N,0.42668986
W-Sc-Sn-C,0.115821086
W-Sc-Sn-N,0.42081305
W-Sc-Tl-C,0.2565558
W-Sc-Tl-N,0.53470993
W-Sc-Zn-C,0.010904284
W-Sc-Zn-N,0.29341787
W-Ta-Al-C,0.09735603
W-Ta-Al-N,0.52736443
W-Ta-As-C,0.19349182
W-Ta-As-N,0.42056975
W-Ta-Au-C,0.14482887
W-Ta-Au-N,0.40139753
W-Ta-Bi-C,0.461925
W-Ta-Bi-N,0.73195815
W-Ta-Cd-C,0.25209314
W-Ta-Cd-N,0.5339413
W-Ta-Co-C,0.21168083
W-Ta-Co-N,0.28849295
W-Ta-Cu-C,0.22781642
W-Ta-Cu-N,0.31918293
W-Ta-Fe-C,0.21744101
W-Ta-Fe-N,0.2699546
W-Ta-Ga-C,0.096249625
W-Ta-Ga-N,0.3071299
W-Ta-Ge-C,0.19697867
W-Ta-Ge-N,0.42596078
W-Ta-In-C,0.23719768
W-Ta-In-N,0.5107805
W-Ta-Ni-C,0.20104443
W-Ta-Ni-N,0.30849853
W-Ta-P-C,0.21174714
W-Ta-P-N,0.4369966
W-Ta-Pb-C,0.48033872
W-Ta-Pb-N,0.71446633
W-Ta-S-C,0.3647818
W-Ta-S-N,0.61418647
W-Ta-Sb-C,0.34446618
W-Ta-Sb-N,0.5983723
W-Ta-Si-C,0.17495741
W-Ta-Si-N,0.48843724
W-Ta-Sn-C,0.21377571
W-Ta-Sn-N,0.52014905
W-Ta-Tl-C,0.4172196
W-Ta-Tl-N,0.67060417
W-Ta-Zn-C,0.1373847
W-Ta-Zn-N,0.30603617
W-Ti-Al-C,0.047092974
W-Ti-Al-N,0.42249358
W-Ti-As-C,0.10285374
W-Ti-As-N,0.3395931
W-Ti-Au-C,0.09276158
W-Ti-Au-N,0.37716168
W-Ti-Bi-C,0.38350776
W-Ti-Bi-N,0.6238309
W-Ti-Cd-C,0.17435674
W-Ti-Cd-N,0.44574395
W-Ti-Co-C,0.19694065
W-Ti-Co-N,0.34310782
W-Ti-Cu-C,0.18776701
W-Ti-Cu-N,0.4008279
W-Ti-Fe-C,0.19786209
W-Ti-Fe-N,0.35724553
W-Ti-Ga-C,0.053842865
W-Ti-Ga-N,0.3194862
W-Ti-Ge-C,0.07475598
W-Ti-Ge-N,0.27659875
W-Ti-In-C,0.13070022
W-Ti-In-N,0.42621782
W-Ti-Ni-C,0.18797386
W-Ti-Ni-N,0.3694757
W-Ti-P-C,0.13064493
W-Ti-P-N,0.3744263
W-Ti-Pb-C,0.37557933
W-Ti-Pb-N,0.6668942
W-Ti-S-C,0.28108916
W-Ti-S-N,0.49162292
W-Ti-Sb-C,0.23647593
W-Ti-Sb-N,0.5227646
W-Ti-Si-C,0.13329586
W-Ti-Si-N,0.4991759
W-Ti-Sn-C,0.1515917
W-Ti-Sn-N,0.43546236
W-Ti-Tl-C,0.3082021
W-Ti-Tl-N,0.5884546
W-Ti-Zn-C,0.09680847
W-Ti-Zn-N,0.29570815
W-V-Al-C,0.07279201
W-V-Al-N,0.5049856
W-V-As-C,0.1584334
W-V-As-N,0.34696117
W-V-Au-C,0.14805692
W-V-Au-N,0.37092167
W-V-Bi-C,0.5033999
W-V-Bi-N,0.6353751
W-V-Cd-C,0.2216917
W-V-Cd-N,0.43035352
W-V-Co-C,0.21443543
W-V-Co-N,0.29279092
W-V-Cu-C,0.23712929
W-V-Cu-N,0.3719294
W-V-Fe-C,0.27637252
W-V-Fe-N,0.34395462
W-V-Ga-C,0.091086045
W-V-Ga-N,0.27834004
W-V-Ge-C,0.14465249
W-V-Ge-N,0.3318565
W-V-In-C,0.21074453
W-V-In-N,0.39792776
W-V-Ni-C,0.2148857
W-V-Ni-N,0.28770506
W-V-P-C,0.19807571
W-V-P-N,0.36571196
W-V-Pb-C,0.43474293
W-V-Pb-N,0.6590246
W-V-S-C,0.32983744
W-V-S-N,0.50156015
W-V-Sb-C,0.3076756
W-V-Sb-N,0.5050548
W-V-Si-C,0.1800205
W-V-Si-N,0.46909097
W-V-Sn-C,0.22309737
W-V-Sn-N,0.4368202
W-V-Tl-C,0.37014353
W-V-Tl-N,0.609402
W-V-Zn-C,0.15418114
W-V-Zn-N,0.28713253
W-W-Al-C,0.15121844
W-W-Al-N,0.6269383
W-W-As-C,0.30326292
W-W-As-N,0.53817993
W-W-Au-C,0.23446575
W-W-Au-N,0.32432464
W-W-Bi-C,0.43406367
W-W-Bi-N,0.61669564
W-W-Cd-C,0.29870763
W-W-Cd-N,0.53650874
W-W-Co-C,0.26225874
W-W-Co-N,0.22591469
W-W-Cu-C,0.26680622
W-W-Cu-N,0.31007597
W-W-Fe-C,0.2931863
W-W-Fe-N,0.19524814
W-W-Ga-C,0.1562119
W-W-Ga-N,0.32154772
W-W-Ge-C,0.26125285
W-W-Ge-N,0.5534003
W-W-In-C,0.28409952
W-W-In-N,0.55031115
W-W-Ni-C,0.26020238
W-W-Ni-N,0.2731315
W-W-P-C,0.2914752
W-W-P-N,0.5290875
W-W-Pb-C,0.5307454
W-W-Pb-N,0.60607994
W-W-S-C,0.53984046
W-W-S-N,0.56656784
W-W-Sb-C,0.47905284
W-W-Sb-N,0.49645758
W-W-Si-C,0.28831854
W-W-Si-N,0.5271257
W-W-Sn-C,0.27784714
W-W-Sn-N,0.50057685
W-W-Tl-C,0.53679043
W-W-Tl-N,0.5915351
W-W-Zn-C,0.24703267
W-W-Zn-N,0.31415564
W-Y-Al-C,-0.008917298
W-Y-Al-N,0.38119525
W-Y-As-C,0.3530982
W-Y-As-N,0.33166847
W-Y-Au-C,0.10527824
W-Y-Au-N,0.22476429
W-Y-Bi-C,0.38811967
W-Y-Bi-N,0.5115065
W-Y-Cd-C,0.08699164
W-Y-Cd-N,0.37738064
W-Y-Co-C,0.077421345
W-Y-Co-N,0.32758605
W-Y-Cu-C,0.099406935
W-Y-Cu-N,0.29156968
W-Y-Fe-C,0.08024568
W-Y-Fe-N,0.34794658
W-Y-Ga-C,0.05283974
W-Y-Ga-N,0.22147378
W-Y-Ge-C,0.14272061
W-Y-Ge-N,0.3120764
W-Y-In-C,0.11063216
W-Y-In-N,0.36451584
W-Y-Ni-C,0.07197343
W-Y-Ni-N,0.2777107
W-Y-P-C,0.3602369
W-Y-P-N,0.37461635
W-Y-Pb-C,0.303035
W-Y-Pb-N,0.5787252
W-Y-S-C,0.47499955
W-Y-S-N,0.485432
W-Y-Sb-C,0.35837922
W-Y-Sb-N,0.4822614
W-Y-Si-C,0.084395744
W-Y-Si-N,0.401041
W-Y-Sn-C,0.15242544
W-Y-Sn-N,0.39688635
W-Y-Tl-C,0.2148504
W-Y-Tl-N,0.5194111
W-Y-Zn-C,0.033520907
W-Y-Zn-N,0.25384772
W-Zr-Al-C,0.03147095
W-Zr-Al-N,0.41836768
W-Zr-As-C,0.14407147
W-Zr-As-N,0.34712338
W-Zr-Au-C,0.09070351
W-Zr-Au-N,0.2852722
W-Zr-Bi-C,0.3818449
W-Zr-Bi-N,0.65305275
W-Zr-Cd-C,0.15855545
W-Zr-Cd-N,0.42530343
W-Zr-Co-C,0.11736984
W-Zr-Co-N,0.29934904
W-Zr-Cu-C,0.12829964
W-Zr-Cu-N,0.34140006
W-Zr-Fe-C,0.13716865
W-Zr-Fe-N,0.30594435
W-Zr-Ga-C,0.034631122
W-Zr-Ga-N,0.28329393
W-Zr-Ge-C,0.1007944
W-Zr-Ge-N,0.36890516
W-Zr-In-C,0.124304384
W-Zr-In-N,0.41804054
W-Zr-Ni-C,0.110378146
W-Zr-Ni-N,0.30166236
W-Zr-P-C,0.16892022
W-Zr-P-N,0.3608759
W-Zr-Pb-C,0.3972324
W-Zr-Pb-N,0.6531053
W-Zr-S-C,0.32271367
W-Zr-S-N,0.5219376
W-Zr-Sb-C,0.29307824
W-Zr-Sb-N,0.53104365
W-Zr-Si-C,0.1127894
W-Zr-Si-N,0.46977052
W-Zr-Sn-C,0.14819603
W-Zr-Sn-N,0.44983146
W-Zr-Tl-C,0.31065348
W-Zr-Tl-N,0.5910642
W-Zr-Zn-C,0.06476064
W-Zr-Zn-N,0.24001856
Y-Cr-Al-C,0.16931428
Y-Cr-Al-N,0.32507706
Y-Cr-As-C,0.43874437
Y-Cr-As-N,0.43815532
Y-Cr-Au-C,0.18217291
Y-Cr-Au-N,0.2898331
Y-Cr-Bi-C,0.30443868
Y-Cr-Bi-N,0.31195664
Y-Cr-Cd-C,0.12975867
Y-Cr-Cd-N,0.296595
Y-Cr-Co-C,0.3822557
Y-Cr-Co-N,0.53792113
Y-Cr-Cu-C,0.33955306
Y-Cr-Cu-N,0.3368722
Y-Cr-Fe-C,0.44221324
Y-Cr-Fe-N,0.42136803
Y-Cr-Ga-C,0.119635455
Y-Cr-Ga-N,0.25013074
Y-Cr-Ge-C,0.16703498
Y-Cr-Ge-N,0.25669894
Y-Cr-In-C,0.14900851
Y-Cr-In-N,0.2763298
Y-Cr-Ni-C,0.39047685
Y-Cr-Ni-N,0.38614032
Y-Cr-P-C,0.45114306
Y-Cr-P-N,0.33889413
Y-Cr-Pb-C,0.6367093
Y-Cr-Pb-N,0.3074719
Y-Cr-S-C,0.32227358
Y-Cr-S-N,0.3114655
Y-Cr-Sb-C,0.35947177
Y-Cr-Sb-N,0.31725058
Y-Cr-Si-C,0.18926768
Y-Cr-Si-N,0.35597616
Y-Cr-Sn-C,0.20683607
Y-Cr-Sn-N,0.30878192
Y-Cr-Tl-C,0.081989795
Y-Cr-Tl-N,0.30374846
Y-Cr-Zn-C,0.091203906
Y-Cr-Zn-N,0.25118768
Y-Hf-Al-C,0.17783865
Y-Hf-Al-N,0.10222711
Y-Hf-As-C,0.3031508
Y-Hf-As-N,0.23027141
Y-Hf-Au-C,0.1678377
Y-Hf-Au-N,0.21254323
Y-Hf-Bi-C,0.16322835
Y-Hf-Bi-N,0.2989224
Y-Hf-Cd-C,0.14636742
Y-Hf-Cd-N,0.12830323
Y-Hf-Co-C,0.32284963
Y-Hf-Co-N,0.33659756
Y-Hf-Cu-C,0.19054689
Y-Hf-Cu-N,0.19842283
Y-Hf-Fe-C,0.25318676
Y-Hf-Fe-N,0.29769906
Y-Hf-Ga-C,0.14346115
Y-Hf-Ga-N,0.088977955
Y-Hf-Ge-C,0.118647866
Y-Hf-Ge-N,0.13220824
Y-Hf-In-C,0.10096724
Y-Hf-In-N,0.0664948
Y-Hf-Ni-C,0.4057555
Y-Hf-Ni-N,0.29116696
Y-Hf-P-C,0.3083896
Y-Hf-P-N,0.23773935
Y-Hf-Pb-C,0.080411844
Y-Hf-Pb-N,0.082396835
Y-Hf-S-C,0.12818772
Y-Hf-S-N,0.12122808
Y-Hf-Sb-C,0.25317568
Y-Hf-Sb-N,0.26866072
Y-Hf-Si-C,0.22802728
Y-Hf-Si-N,0.16776313
Y-Hf-Sn-C,0.07899189
Y-Hf-Sn-N,0.12354875
Y-Hf-Tl-C,0.11149237
Y-Hf-Tl-N,0.047467053
Y-Hf-Zn-C,0.13838147
Y-Hf-Zn-N,0.13193722
Y-Lu-Al-C,0.17123435
Y-Lu-Al-N,0.17482594
Y-Lu-As-C,0.21487606
Y-Lu-As-N,0.29099858
Y-Lu-Au-C,0.07619461
Y-Lu-Au-N,0.23903915
Y-Lu-Bi-C,0.049748015
Y-Lu-Bi-N,0.27394575
Y-Lu-Cd-C,0.10504367
Y-Lu-Cd-N,0.15408465
Y-Lu-Co-C,0.21277174
Y-Lu-Co-N,0.30971715
Y-Lu-Cu-C,0.11354461
Y-Lu-Cu-N,0.21157613
Y-Lu-Fe-C,0.21781878
Y-Lu-Fe-N,0.2995398
Y-Lu-Ga-C,0.15887983
Y-Lu-Ga-N,0.14271918
Y-Lu-Ge-C,0.16455254
Y-Lu-Ge-N,0.15934965
Y-Lu-In-C,0.08003464
Y-Lu-In-N,0.099628985
Y-Lu-Ni-C,0.23346156
Y-Lu-Ni-N,0.31686276
Y-Lu-P-C,0.294873
Y-Lu-P-N,0.25891966
Y-Lu-Pb-C,0.0044312906
Y-Lu-Pb-N,0.078163534
Y-Lu-S-C,0.114905246
Y-Lu-S-N,0.074758306
Y-Lu-Sb-C,0.16166131
Y-Lu-Sb-N,0.2812653
Y-Lu-Si-C,0.14662255
Y-Lu-Si-N,0.2674277
Y-Lu-Sn-C,0.04143698
Y-Lu-Sn-N,0.09164393
Y-Lu-Tl-C,0.06252241
Y-Lu-Tl-N,0.069867305
Y-Lu-Zn-C,0.13019428
Y-Lu-Zn-N,0.17100045
Y-Mn-Al-C,0.20923413
Y-Mn-Al-N,0.2945699
Y-Mn-As-C,0.54091066
Y-Mn-As-N,0.3720487
Y-Mn-Au-C,0.15710771
Y-Mn-Au-N,0.25742218
Y-Mn-Bi-C,0.27927443
Y-Mn-Bi-N,0.2886687
Y-Mn-Cd-C,0.134501
Y-Mn-Cd-N,0.24512655
Y-Mn-Co-C,0.26728615
Y-Mn-Co-N,0.38607922
Y-Mn-Cu-C,0.16396447
Y-Mn-Cu-N,0.3224425
Y-Mn-Fe-C,0.26035222
Y-Mn-Fe-N,0.408773
Y-Mn-Ga-C,0.15556663
Y-Mn-Ga-N,0.24368916
Y-Mn-Ge-C,0.2808991
Y-Mn-Ge-N,0.2558999
Y-Mn-In-C,0.15464818
Y-Mn-In-N,0.27232903
Y-Mn-Ni-C,0.20817515
Y-Mn-Ni-N,0.36186486
Y-Mn-P-C,0.581916
Y-Mn-P-N,0.38055208
Y-Mn-Pb-C,0.17225371
Y-Mn-Pb-N,0.31357497
Y-Mn-S-C,0.36920878
Y-Mn-S-N,0.23348175
Y-Mn-Sb-C,0.36051846
Y-Mn-Sb-N,0.36256886
Y-Mn-Si-C,0.4555921
Y-Mn-Si-N,0.4413276
Y-Mn-Sn-C,0.22459053
Y-Mn-Sn-N,0.26036495
Y-Mn-Tl-C,0.14515801
Y-Mn-Tl-N,0.29395738
Y-Mn-Zn-C,0.15310405
Y-Mn-Zn-N,0.27200317
Y-Mo-Al-C,0.08412057
Y-Mo-Al-N,0.25917155
Y-Mo-As-C,0.3447252
Y-Mo-As-N,0.34609422
Y-Mo-Au-C,0.14859228
Y-Mo-Au-N,0.29054558
Y-Mo-Bi-C,0.2524544
Y-Mo-Bi-N,0.27470154
Y-Mo-Cd-C,0.047362205
Y-Mo-Cd-N,0.2649374
Y-Mo-Co-C,0.17192194
Y-Mo-Co-N,0.5547546
Y-Mo-Cu-C,0.08712899
Y-Mo-Cu-N,0.34242645
Y-Mo-Fe-C,0.21080513
Y-Mo-Fe-N,0.4227205
Y-Mo-Ga-C,0.024272645
Y-Mo-Ga-N,0.20377265
Y-Mo-Ge-C,0.066422455
Y-Mo-Ge-N,0.18220843
Y-Mo-In-C,0.0015032497
Y-Mo-In-N,0.23639606
Y-Mo-Ni-C,0.15147476
Y-Mo-Ni-N,0.38251555
Y-Mo-P-C,0.35348558
Y-Mo-P-N,0.30134133
Y-Mo-Pb-C,0.068160415
Y-Mo-Pb-N,0.2915589
Y-Mo-S-C,0.25787872
Y-Mo-S-N,0.23935688
Y-Mo-Sb-C,0.32414114
Y-Mo-Sb-N,0.2797688
Y-Mo-Si-C,0.08501626
Y-Mo-Si-N,0.31767315
Y-Mo-Sn-C,0.09164302
Y-Mo-Sn-N,0.18926813
Y-Mo-Tl-C,0.024125276
Y-Mo-Tl-N,0.25770012
Y-Mo-Zn-C,0.053933214
Y-Mo-Zn-N,0.2357355
Y-Nb-Al-C,0.099740006
Y-Nb-Al-N,0.13673948
Y-Nb-As-C,0.3079921
Y-Nb-As-N,0.26683223
Y-Nb-Au-C,0.16610743
Y-Nb-Au-N,0.19893394
Y-Nb-Bi-C,0.215703
Y-Nb-Bi-N,0.25710642
Y-Nb-Cd-C,0.07055333
Y-Nb-Cd-N,0.12900388
Y-Nb-Co-C,0.1901936
Y-Nb-Co-N,0.37494373
Y-Nb-Cu-C,0.11600642
Y-Nb-Cu-N,0.2139343
Y-Nb-Fe-C,0.16952154
Y-Nb-Fe-N,0.31788167
Y-Nb-Ga-C,0.17102945
Y-Nb-Ga-N,0.10128765
Y-Nb-Ge-C,0.084807575
Y-Nb-Ge-N,0.15010856
Y-Nb-In-C,0.050152536
Y-Nb-In-N,0.07341516
Y-Nb-Ni-C,0.21371624
Y-Nb-Ni-N,0.27489612
Y-Nb-P-C,0.29583484
Y-Nb-P-N,0.23720191
Y-Nb-Pb-C,0.039797746
Y-Nb-Pb-N,0.13163358
Y-Nb-S-C,0.1605511
Y-Nb-S-N,0.17184773
Y-Nb-Sb-C,0.27321067
Y-Nb-Sb-N,0.24609639
Y-Nb-Si-C,0.083520226
Y-Nb-Si-N,0.19357724
Y-Nb-Sn-C,0.07668273
Y-Nb-Sn-N,0.10711765
Y-Nb-Tl-C,0.05074258
Y-Nb-Tl-N,0.09250346
Y-Nb-Zn-C,0.056446265
Y-Nb-Zn-N,0.12472817
Y-Sc-Al-C,0.20381485
Y-Sc-Al-N,0.15202546
Y-Sc-As-C,0.22452147
Y-Sc-As-N,0.31812665
Y-Sc-Au-C,0.09541827
Y-Sc-Au-N,0.20787634
Y-Sc-Bi-C,0.052399397
Y-Sc-Bi-N,0.24056095
Y-Sc-Cd-C,0.10973995
Y-Sc-Cd-N,0.14370361
Y-Sc-Co-C,0.24151899
Y-Sc-Co-N,0.25432292
Y-Sc-Cu-C,0.11428094
Y-Sc-Cu-N,0.2035094
Y-Sc-Fe-C,0.28450802
Y-Sc-Fe-N,0.27825266
Y-Sc-Ga-C,0.097800955
Y-Sc-Ga-N,0.12627727
Y-Sc-Ge-C,0.091063835
Y-Sc-Ge-N,0.1451656
Y-Sc-In-C,0.09647685
Y-Sc-In-N,0.09358237
Y-Sc-Ni-C,0.24962059
Y-Sc-Ni-N,0.35833806
Y-Sc-P-C,0.26818648
Y-Sc-P-N,0.29453167
Y-Sc-Pb-C,0.02336757
Y-Sc-Pb-N,0.07417811
Y-Sc-S-C,0.10289994
